timestamp,message,logStreamName
1715105909017,"2024-05-07T18:18:29.017Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	{""method"":""GET"",""url"":""files/v1/assets/2082b206-9489-11ee-9e20-eed30b40a488/formats/ORIGINAL""}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909102,"2024-05-07T18:18:29.102Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	{""method"":""GET"",""url"":""files/v1/storages/1874787c-93aa-11ee-9a72-5a4d608d0fdd/""}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909262,"2024-05-07T18:18:29.262Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	asset info={
  file: {
    asset_id: '2082b206-9489-11ee-9e20-eed30b40a488',
    checksum: null,
    date_created: '2023-12-06T22:57:59.001000+00:00',
    date_modified: '2023-12-06T22:59:25.525000+00:00',
    directory_path: 'MAM/Test',
    file_date_created: '2023-12-06T22:57:59.001000+00:00',
    file_date_modified: '2023-12-06T22:57:59.001000+00:00',
    file_set_id: 'e674c7b4-948a-11ee-9dcd-de1b8808e018',
    format_id: 'e642ccc8-948a-11ee-8162-b6d4cc0056d8',
    id: 'e69486f8-948a-11ee-b7a0-d669649e2320',
    name: 'E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320.mp4',
    original_name: 'E017_C024_1026LN_001-lowresTESTUPLOADJAS.mp4',
    parent_id: null,
    size: 104078186,
    status: 'CLOSED',
    storage_id: '1874787c-93aa-11ee-9a72-5a4d608d0fdd',
    storage_method: 'S3',
    type: 'FILE',
    url: 'https://s3.us-west-2.amazonaws.com/prod-or-sfmam-s3-iconik-originals/MAM/Test/E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320.mp4?response-content-disposition=inline%3B%20filename%3DE017_C024_1026LN_001-lowresTESTUPLOADJAS.mp4%3B%20filename%2A%3Dutf-8%27%27E017_C024_1026LN_001-lowresTESTUPLOADJAS.mp4&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAWO32GIZPRDHZEOEP%2F20240507%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240507T181828Z&X-Amz-Expires=43200&X-Amz-SignedHeaders=host&X-Amz-Signature=13259abd312421197a1452151501a70ab3d9e206cfdee9283154b14b1df24cf3',
    user_id: null,
    version_id: 'e5eef04e-948a-11ee-8ec2-96e53f7c67be'
  },
  format: {
    archive_status: null,
    asset_id: '2082b206-9489-11ee-9e20-eed30b40a488',
    components: [
      [Object], [Object],
      [Object], [Object],
      [Object], [Object],
      [Object]
    ],
    date_created: '2023-12-06T22:57:58.459000+00:00',
    date_deleted: null,
    date_modified: '2023-12-06T22:57:58.459000+00:00',
    deleted_by_user: null,
    id: 'e642ccc8-948a-11ee-8162-b6d4cc0056d8',
    is_online: true,
    metadata: [ [Object] ],
    name: 'ORIGINAL',
    status: 'ACTIVE',
    storage_methods: [ 'S3' ],
    user_id: 'e0ffe42e-88d4-11ee-9ba8-02def89f6591',
    version_id: 'e5eef04e-948a-11ee-8ec2-96e53f7c67be'
  },
  s3Obj: {
    key: 'MAM/Test/E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320.mp4',
    size: 104078186,
    eTag: '""d9fa3aaecf12b025bca30668a5f9a46c-6""',
    bucket: { name: 'prod-or-sfmam-s3-iconik-originals' }
  }
}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909265,"2024-05-07T18:18:29.265Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	start retrascoding
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909266,"2024-05-07T18:18:29.266Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	file instance=File {
  asset: {},
  key: 'MAM/Test/E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320.mp4',
  originalKey: 'MAM/Test/E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320.mp4',
  bucket: 'prod-or-sfmam-s3-iconik-originals',
  nameToWork: 'MAM/Test/E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320.mp4',
  size: 104078186,
  checksum: '""d9fa3aaecf12b025bca30668a5f9a46c-6""',
  parsed: {
    root: '',
    dir: 'MAM/Test',
    base: 'E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320.mp4',
    ext: '.mp4',
    name: 'E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320'
  },
  name: 'E017_C024_1026LN_001-lowresTESTUPLOADJAS_e69486f8-948a-11ee-b7a0-d669649e2320.mp4',
  additionalPath: 'MAM/Test',
  filterOptions: undefined
}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909400,"2024-05-07T18:18:29.400Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	s3 object tags={}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909400,"2024-05-07T18:18:29.400Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	{""method"":""GET"",""url"":""assets/v1/assets/2082b206-9489-11ee-9e20-eed30b40a488/"",""params"":{""include_collections"":false}}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909988,"2024-05-07T18:18:29.988Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	{
  ""$"": {
    ""xmlns"": ""https://mediaarea.net/mediainfo"",
    ""xmlns:xsi"": ""http://www.w3.org/2001/XMLSchema-instance"",
    ""xsi:schemaLocation"": ""https://mediaarea.net/mediainfo https://mediaarea.net/mediainfo/mediainfo_2_0.xsd"",
    ""version"": ""2.0""
  },
  ""creatingLibrary"": [
    {
      ""_"": ""MediaInfoLib"",
      ""$"": {
        ""version"": ""19.09"",
        ""url"": ""https://mediaarea.net/MediaInfo""
      }
    }
  ],
  ""media"": [
    """"
  ]
}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909988,"2024-05-07T18:18:29.988Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	Mediainfo can't parse metadata. We can't push a job to MC without info.
     Use a regular iconik transcode.
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105909988,"2024-05-07T18:18:29.988Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	{""method"":""POST"",""url"":""files/v1/assets/2082b206-9489-11ee-9e20-eed30b40a488/files/e69486f8-948a-11ee-b7a0-d669649e2320/keyframes/""}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105910336,"2024-05-07T18:18:30.336Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	{""_logLevel"":""info"",""msg"":""done"",""_version"":""__"",""_traceId"":""F0rmuC42PhVEp1-vyCgAv"",""result"":{""finished"":true},""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105910336,"2024-05-07T18:18:30.336Z	30b8b09a-5714-54b1-88cb-ee2e258bbac4	INFO	{""method"":""PATCH"",""url"":""jobs/v1/jobs/327eddd0-0c9e-11ef-a680-e29c412b5213/"",""data"":{""progress_processed"":100,""status"":""FINISHED""}}
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105910438,"END RequestId: 30b8b09a-5714-54b1-88cb-ee2e258bbac4
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715105910438,"REPORT RequestId: 30b8b09a-5714-54b1-88cb-ee2e258bbac4	Duration: 1770.42 ms	Billed Duration: 1771 ms	Memory Size: 512 MB	Max Memory Used: 132 MB	Init Duration: 1249.62 ms	
",2024/05/07/[$LATEST]c0c4653b27dc4652a744d3e2d13fae88
1715106522601,"INIT_START Runtime Version: nodejs:16.v35	Runtime Version ARN: arn:aws:lambda:us-west-2::runtime:6821b9edbc91e06f7bfdfbf3387aa97c2df9c7bc80959c565b8c35a8421333ed
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523898,"2024-05-07T18:28:43.898Z	undefined	INFO	{""_logLevel"":""info"",""msg"":""registered job"",""_version"":""__"",""id"":""retranscode-asset"",""iconikJobTitle"":""Retranscode asset"",""_tags"":[""jobs"",""registration""]}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523902,"2024-05-07T18:28:43.902Z	undefined	INFO	{""_logLevel"":""info"",""msg"":""registered job"",""_version"":""__"",""id"":""retranscode-saved-search"",""iconikJobTitle"":""Retranscode Saved Search"",""_tags"":[""jobs"",""registration""]}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523918,"START RequestId: 4d69aefd-3136-51f3-a8c3-f0494426a980 Version: $LATEST
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523922,"2024-05-07T18:28:43.922Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""_logLevel"":""info"",""msg"":""event"",""_version"":""__"",""_traceId"":""pb7e784PQ061XCsueHe81"",""Records"":[{""messageId"":""fa84a060-a2d8-45a7-a613-77788d9a35fc"",""receiptHandle"":""AQEB58cU2aDno5dofZNGv0f0GIcDHP2MiJTrWSi0V9RxCadYV8fc241/RQzF//NNwi4+5e8oIJGMiQ9uPUgGYW24ryP5PZvbkpsd4aoEodL626JqBM0CD+RWd8suW1JBJ5x72jythKGyz3e2iiqxKY2MXo9zQhCpbKsi20gGiUQLQK8ZIOTmB3iNhNhyG2tqWfFjY++lV5nogvurrH5c69k3H2hLbO7NX4N2PjgZPGQmFx3ZIbKQ2WJMRX7aXcgpOqZoGrjMhvEcDBMxLcUZR84ZPnUytktZ7NLuV14cdZMEyB930xlWX/AaxE83DHNKrD48"",""body"":{""args"":[""6fdbc58e-d770-11ee-b4bd-56968a9722ec"",""pb7e784PQ061XCsueHe81""],""iconikJobId"":""a16dcbd8-0c9f-11ef-91a1-cecde77ae0d0"",""traceId"":""pb7e784PQ061XCsueHe81""},""attributes"":{""ApproximateReceiveCount"":""1"",""AWSTraceHeader"":""Root=1-663a72d8-75416c91049c59506a458943;Parent=61cd846f5c26d566;Sampled=0;Lineage=f920d47d:0"",""SentTimestamp"":""1715106522170"",""SequenceNumber"":""18885811343385071616"",""MessageGroupId"":""6fdbc58e-d770-11ee-b4bd-56968a9722ec"",""SenderId"":""AROAWO32GIZPWGV65GEWI:prod-or-sfmam-win-autoscaler-retranscode"",""MessageDeduplicationId"":""R4g_tiaaucwgKd4H-_dlp"",""ApproximateFirstReceiveTimestamp"":""1715106522170""},""messageAttributes"":{""id"":{""stringValue"":""retranscode-asset"",""stringListValues"":[],""binaryListValues"":[],""dataType"":""String""}},""md5OfMessageAttributes"":""f7aaf10b9721b210a40042f79084044d"",""md5OfBody"":""fffd30ca341faea6cef62d24dbc98dc9"",""eventSource"":""aws:sqs"",""eventSourceARN"":""arn:aws:sqs:us-west-2:444248507999:prod-or-sfmam-win-autoscaler-jobs.fifo"",""awsRegion"":""us-west-2""}],""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523922,"2024-05-07T18:28:43.922Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""_logLevel"":""info"",""msg"":""serialized"",""_version"":""__"",""_traceId"":""pb7e784PQ061XCsueHe81"",""id"":""retranscode-asset"",""args"":[""6fdbc58e-d770-11ee-b4bd-56968a9722ec"",""pb7e784PQ061XCsueHe81""],""iconikJobId"":""a16dcbd8-0c9f-11ef-91a1-cecde77ae0d0"",""traceId"":""pb7e784PQ061XCsueHe81"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523938,"2024-05-07T18:28:43.938Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""_logLevel"":""info"",""msg"":""found handler"",""_version"":""__"",""_traceId"":""pb7e784PQ061XCsueHe81"",""jobId"":""retranscode-asset"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523938,"2024-05-07T18:28:43.938Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""_logLevel"":""info"",""msg"":""initialized"",""_version"":""__"",""_traceId"":""pb7e784PQ061XCsueHe81"",""jobId"":""a16dcbd8-0c9f-11ef-91a1-cecde77ae0d0"",""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523939,"2024-05-07T18:28:43.939Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""_logLevel"":""info"",""msg"":""running"",""_version"":""__"",""_traceId"":""pb7e784PQ061XCsueHe81"",""jobData"":{""args"":[""assetId"",""traceId""],""assetId"":""6fdbc58e-d770-11ee-b4bd-56968a9722ec"",""traceId"":""pb7e784PQ061XCsueHe81"",""iconikJobId"":""a16dcbd8-0c9f-11ef-91a1-cecde77ae0d0""},""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106523940,"2024-05-07T18:28:43.940Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""method"":""GET"",""url"":""files/v1/assets/6fdbc58e-d770-11ee-b4bd-56968a9722ec/files/"",""params"":{""generate_signed_url"":true}}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106524372,"2024-05-07T18:28:44.372Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""method"":""GET"",""url"":""files/v1/assets/6fdbc58e-d770-11ee-b4bd-56968a9722ec/formats/ORIGINAL""}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106524449,"2024-05-07T18:28:44.449Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""method"":""GET"",""url"":""files/v1/storages/c862597c-d76e-11ee-afff-2e39fbf11140/""}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106524635,"2024-05-07T18:28:44.635Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	asset info={
  file: {
    asset_id: '6fdbc58e-d770-11ee-b4bd-56968a9722ec',
    checksum: '2e1edd4e9b21f9058c3753141cef69fc',
    date_created: '2024-03-01T02:07:20.937000+00:00',
    date_modified: '2024-03-01T02:07:20.937000+00:00',
    directory_path: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714',
    file_date_created: '2024-03-01T02:07:20.937000+00:00',
    file_date_modified: '2024-03-01T02:07:20.937000+00:00',
    file_set_id: '6fea63d2-d770-11ee-91b8-8a6b7de52682',
    format_id: '6fe5ce62-d770-11ee-91b8-8a6b7de52682',
    id: '6ff0146c-d770-11ee-91b8-8a6b7de52682',
    name: 'A001_C001_0714SF.mov',
    original_name: 'A001_C001_0714SF.mov',
    parent_id: null,
    size: 7699982,
    status: 'CLOSED',
    storage_id: 'c862597c-d76e-11ee-afff-2e39fbf11140',
    storage_method: 'S3',
    type: 'FILE',
    url: 'https://s3.us-west-2.amazonaws.com/prod-or-sfmam-s3-iconik-legacy/Salesforce%20F1%202303/20230714_SalesForce_UK/Transcodes_20230714/A001_C001_0714SF.mov?response-content-disposition=inline%3B%20filename%3DA001_C001_0714SF.mov%3B%20filename%2A%3Dutf-8%27%27A001_C001_0714SF.mov&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAWO32GIZPRDHZEOEP%2F20240507%2Fus-west-2%2Fs3%2Faws4_request&X-Amz-Date=20240507T182844Z&X-Amz-Expires=43200&X-Amz-SignedHeaders=host&X-Amz-Signature=fe4c994b0118ceb190ae58d09ac202b92d165b42d89e9b888e58c96ba73b870a',
    user_id: null,
    version_id: '6fdc1c00-d770-11ee-b4bd-56968a9722ec'
  },
  format: {
    archive_status: null,
    asset_id: '6fdbc58e-d770-11ee-b4bd-56968a9722ec',
    components: [ [Object] ],
    date_created: '2024-03-01T02:07:20.870000+00:00',
    date_deleted: null,
    date_modified: '2024-03-01T02:07:20.870000+00:00',
    deleted_by_user: null,
    id: '6fe5ce62-d770-11ee-91b8-8a6b7de52682',
    is_online: true,
    metadata: [ [Object] ],
    name: 'ORIGINAL',
    status: 'ACTIVE',
    storage_methods: [ 'S3' ],
    user_id: null,
    version_id: '6fdc1c00-d770-11ee-b4bd-56968a9722ec'
  },
  s3Obj: {
    key: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714/A001_C001_0714SF.mov',
    size: 7699982,
    eTag: '""2e1edd4e9b21f9058c3753141cef69fc""',
    bucket: { name: 'prod-or-sfmam-s3-iconik-legacy' }
  }
}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106524637,"2024-05-07T18:28:44.637Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	start retrascoding
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106524638,"2024-05-07T18:28:44.638Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	file instance=File {
  asset: {},
  key: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714/A001_C001_0714SF.mov',
  originalKey: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714/A001_C001_0714SF.mov',
  bucket: 'prod-or-sfmam-s3-iconik-legacy',
  nameToWork: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714/A001_C001_0714SF.mov',
  size: 7699982,
  checksum: '""2e1edd4e9b21f9058c3753141cef69fc""',
  parsed: {
    root: '',
    dir: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714',
    base: 'A001_C001_0714SF.mov',
    ext: '.mov',
    name: 'A001_C001_0714SF'
  },
  name: 'A001_C001_0714SF.mov',
  additionalPath: 'Salesforce F1 2303/20230714_SalesForce_UK/Transcodes_20230714',
  filterOptions: undefined
}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106524797,"2024-05-07T18:28:44.797Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	s3 object tags={}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106524798,"2024-05-07T18:28:44.798Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""method"":""GET"",""url"":""assets/v1/assets/6fdbc58e-d770-11ee-b4bd-56968a9722ec/"",""params"":{""include_collections"":false}}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106525462,"2024-05-07T18:28:45.462Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{
  ""$"": {
    ""xmlns"": ""https://mediaarea.net/mediainfo"",
    ""xmlns:xsi"": ""http://www.w3.org/2001/XMLSchema-instance"",
    ""xsi:schemaLocation"": ""https://mediaarea.net/mediainfo https://mediaarea.net/mediainfo/mediainfo_2_0.xsd"",
    ""version"": ""2.0""
  },
  ""creatingLibrary"": [
    {
      ""_"": ""MediaInfoLib"",
      ""$"": {
        ""version"": ""19.09"",
        ""url"": ""https://mediaarea.net/MediaInfo""
      }
    }
  ],
  ""media"": [
    """"
  ]
}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106525462,"2024-05-07T18:28:45.462Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	Mediainfo can't parse metadata. We can't push a job to MC without info.
     Use a regular iconik transcode.
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106525476,"2024-05-07T18:28:45.476Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""method"":""POST"",""url"":""files/v1/assets/6fdbc58e-d770-11ee-b4bd-56968a9722ec/files/6ff0146c-d770-11ee-91b8-8a6b7de52682/keyframes/""}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106525753,"2024-05-07T18:28:45.753Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""_logLevel"":""info"",""msg"":""done"",""_version"":""__"",""_traceId"":""pb7e784PQ061XCsueHe81"",""result"":{""finished"":true},""_tags"":[""jobs"",""runner""]}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106525753,"2024-05-07T18:28:45.753Z	4d69aefd-3136-51f3-a8c3-f0494426a980	INFO	{""method"":""PATCH"",""url"":""jobs/v1/jobs/a16dcbd8-0c9f-11ef-91a1-cecde77ae0d0/"",""data"":{""progress_processed"":100,""status"":""FINISHED""}}
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106525849,"END RequestId: 4d69aefd-3136-51f3-a8c3-f0494426a980
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715106525849,"REPORT RequestId: 4d69aefd-3136-51f3-a8c3-f0494426a980	Duration: 1931.37 ms	Billed Duration: 1932 ms	Memory Size: 512 MB	Max Memory Used: 132 MB	Init Duration: 1315.76 ms	
",2024/05/07/[$LATEST]12a7ff21261444398520b45482a99b09
1715107179257,"INIT_START Runtime Version: nodejs:16.v35	Runtime Version ARN: arn:aws:lambda:us-west-2::runtime:6821b9edbc91e06f7bfdfbf3387aa97c2df9c7bc80959c565b8c35a8421333ed
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
1715107180564,"2024-05-07T18:39:40.564Z	undefined	INFO	{""_logLevel"":""info"",""msg"":""registered job"",""_version"":""__"",""id"":""retranscode-asset"",""iconikJobTitle"":""Retranscode asset"",""_tags"":[""jobs"",""registration""]}
",2024/05/07/[$LATEST]6c26934b30a440ec95028dfd97a03794
